symbol,avg_daily_return,volatility,sharpe_ratio,max_drawdown,avg_volume,best_model,best_model_rmse
coll,0.0005883974640131977,0.7502664638839177,0.1976313324252053,-0.7359081419624217,284238.09268292686,RandomForestRegressor,0.8285615796217508
pty,0.0004513308727923022,0.255394110711626,0.44533282160167964,-0.691257024969766,478444.3920150896,RandomForestRegressor,0.10737181891200144
dmrc,0.0010685811214455304,0.49323035149491234,0.5459567558811338,-0.5728141072740631,44036.98939460893,RandomForestRegressor,0.7991063743425706
kmpr,0.0009277354395999575,0.26300645564624076,0.8889109972785224,-0.42006906357911844,163506.39637305698,RandomForestRegressor,0.5961791945689588
kw,0.0004691468210460653,0.2398248422039163,0.4929639390863649,-0.4278961613235238,305713.0779603877,RandomForestRegressor,0.26585524805717325
ceco,0.0010091709386609944,0.5917349002152473,0.4297719746630853,-0.9709878290404755,1044155.060495331,RandomForestRegressor,0.8472022290970516
asb-ws,0.004679838084115882,1.1626450027925785,1.0143416041565343,-0.6346666666666667,5507.086538461538,XGBRegressor,0.31710235232936523
sfst,0.0007308981643345139,0.45802581777943024,0.40213090673634344,-0.7909002904162633,5486.9190388170055,RandomForestRegressor,0.39083089039803653
chs,0.0001285522774352141,0.4863160639678464,0.06661341525377995,-0.9644200955822357,3362660.62716127,RandomForestRegressor,0.45489327363305737
tslx,0.0006187641749016131,0.21575977766543242,0.7226952760259001,-0.3119570920538681,202966.61222222223,RandomForestRegressor,0.1888349550003918
umc,0.00036740620252691416,0.4572852975524076,0.20246958197069834,-0.6847448779851233,3777736.195535995,RandomForestRegressor,0.06634040375204452
eia,0.00015142187730622647,0.21911651435424165,0.17414622167400506,-0.5880314232902033,12260.057115809404,RandomForestRegressor,0.15003022765313465
num,0.00011387899955162368,0.12347857512912035,0.23240880336528394,-0.4822620919263849,29227.875471698113,RandomForestRegressor,0.07465696919508735
fult,0.00037217335267149254,0.38536451411130196,0.24337395229423778,-0.7349623047926763,1189781.2933039924,RandomForestRegressor,0.21430370261608225
fele,0.0005459453638651371,0.3688841501437965,0.37295782873941463,-0.7206947856475554,236576.11788745678,RandomForestRegressor,0.5351898234280028
evtc,-0.0001504988533821809,0.25646427466241395,-0.1478791192349559,-0.5497351870241642,405189.56552330696,RandomForestRegressor,0.2775360645546961
emr,0.0005390233400261994,0.2589120872392219,0.524633218692098,-0.5735659273599596,3099025.254986702,RandomForestRegressor,0.47244285392225693
jbht,0.000680095788993222,0.3115843479768532,0.5500409116796319,-0.5346455218891236,1489223.0983967306,RandomForestRegressor,0.8236056431324927
ofix,0.00038441072030854064,0.38306785039340097,0.2528834028182414,-0.8508077810748433,125932.53002200565,RandomForestRegressor,0.7613001652880722
achn,0.0010513198454692061,0.8800474007715886,0.3010435583651042,-0.9653238143804181,1415505.7177536231,RandomForestRegressor,0.5275805765607815
cbrl,0.000714399480182186,0.34588923378795755,0.5204806956098406,-0.768905351896794,514685.9210939956,RandomForestRegressor,1.1343257638456852
odfl,0.0010857675526746854,0.38831556608785794,0.7046161605896443,-0.5087265524874753,798954.8246385921,RandomForestRegressor,0.7520112460326576
zlab,-0.005307233225916752,0.5019676969677054,-2.664360238736769,-0.0761173184357542,154034.61111111112,ElasticNet,0.4928373052716822
nao,-0.0021574938160683994,0.5726794594325135,-0.9493765363751566,-0.945582329317269,270886.9276393832,RandomForestRegressor,0.19241381359174076
induw,0.0021170551447527,0.46134341487690045,1.1564008052873862,-0.08139534883720922,56746.26666666667,SVR,0.012456591294036517
idn,0.0007137867351970406,0.9351867066839776,0.19234047702352355,-0.9866883116883117,24916.78638941399,RandomForestRegressor,1.0693729262159186
heww,-0.00024392260239833395,0.16571021624851845,-0.3709396873406694,-0.0695532012897283,2228.534722222222,SVR,0.21013730424719804
ctso,0.002352167937074561,1.1064590408736381,0.5357146520984353,-0.8395348837209302,61147.712790168414,RandomForestRegressor,0.4015354856391757
fqal,0.000798976585393658,0.06991834205507831,2.8796749694178128,-0.028462388985982745,16019.89667896679,RandomForestRegressor,0.11613854008514975
fax,0.00015320495187235456,0.186630458676549,0.2068668112676325,-0.5183092335784435,1043555.887142408,RandomForestRegressor,0.04223232006320976
cnxn,0.0009691908474786367,0.5169908855915043,0.47241856746696576,-0.8483709273182958,68347.24866394215,RandomForestRegressor,0.3349195851068173
hi,0.0005563549398348198,0.2828623027108532,0.49565263202177545,-0.4252552926525529,283143.7340248963,RandomForestRegressor,0.43595308034731806
psmm,0.00035724645567829244,0.04421362656332174,2.036162012224814,-0.008006976375455888,101.28571428571429,RandomForestRegressor,0.05235170920701372
sncr,0.0008896564724095251,0.6233513084412713,0.35965823446783163,-0.8711306256860593,509814.5399439383,RandomForestRegressor,1.1432626814189
lscc,0.0005335309403220233,0.4896945524502593,0.2745584901616945,-0.8533333333333333,1329991.0050298648,RandomForestRegressor,0.1639180017996325
isr,0.0018424362047667244,1.2964682814961788,0.3581220846108167,-0.9818181818181818,474371.1842890288,XGBRegressor,0.18582641049011697
lyg,0.0001525471762305558,0.5772977769403241,0.06658935811920483,-0.9542245484239109,2877825.6850047153,RandomForestRegressor,0.2175246648697714
aezs,-5.7222560347768744e-05,1.0586141837478427,-0.013621662574542384,-0.9996793577981652,138397.8758252122,XGBRegressor,61.7235946905323
gek,0.00027764934291259484,0.0924715174802967,0.7566398424129053,-0.15899117009464392,102390.63243243244,RandomForestRegressor,0.11639285241121586
nvs,0.00030884586021765484,0.1949085448453113,0.3993111581465961,-0.44542402167723694,2380227.062558944,RandomForestRegressor,0.7584284581020928
afi,0.000491425335718063,0.36867816265829995,0.3359005147145889,-0.39735682819383256,187738.88630490957,SVR,0.4936062563987407
afsd,0.00020828202567445237,0.09997624863007461,0.5249953982987612,-0.2075787905590989,50212.268503937004,XGBRegressor,0.14598714355039696
opp,4.376928961005785e-05,0.11950433040488437,0.09229674727572691,-0.08753939005501254,41318.19083969466,RandomForestRegressor,0.18207989916600203
hcci,0.0005184784149008973,0.46514262817014496,0.2808956922934037,-0.6690423162583519,36249.008768267224,RandomForestRegressor,0.4504254361096723
gddy,0.001257432696044637,0.3401941919662678,0.9314475287534253,-0.29176401869158886,905181.6474258971,RandomForestRegressor,0.7572650530857744
ghyg,8.413369714104864e-05,0.06929446735883676,0.30596514393786617,-0.21012954549963303,20081.692708333332,RandomForestRegressor,0.22899733945524606
ipoa-ws,-0.005028989545583901,0.342760161169527,-3.697353161356293,-0.0718562874251496,14440.333333333334,RandomForestRegressor,0.04015655087280359
gch,0.0005455138825909407,0.3419093696305314,0.4020641451314047,-0.7164922134286443,96540.09465408805,RandomForestRegressor,0.1915823534383119
loxo,0.0031565218773203815,0.6883864919891559,1.1555187708379189,-0.5079178885630498,163933.42202970298,RandomForestRegressor,1.2099074038014543
ibkcp,0.00042752759621819946,0.14509016568177333,0.74255173492107,-0.07352096496266503,7328.749529190207,RandomForestRegressor,0.22690367947977774
