symbol,avg_daily_return,volatility,sharpe_ratio,max_drawdown,avg_volume,best_model,best_model_rmse
sni,0.0005003102362195445,0.3053092799560317,0.41295233327163205,-0.5685395522200116,1060843.450255102,RandomForestRegressor,0.9111504996926878
kcny,1.0253098388914285e-05,0.051053884731721615,0.05060889700330686,-0.09096083788706744,15536.435555555556,XGBRegressor,0.1218448215780275
cobz,0.0004588101293153168,0.46107662055886367,0.2507612562253069,-0.8299265011787547,103280.08739390128,RandomForestRegressor,0.27915235042872866
flex,0.0010565676785559011,0.5703706860584307,0.4668105523375566,-0.9637352674524026,5483355.661608498,RandomForestRegressor,0.566364723389294
all_f,9.89120279920192e-05,0.0959514102453972,0.2597755571308504,-0.13976648351648358,14736.205035971223,RandomForestRegressor,0.15665620940855698
ptf,0.0003789742263487098,0.2286274708518211,0.41771666669825375,-0.5536629847562025,17702.424682395646,RandomForestRegressor,0.43324156245497175
ftw,0.0007307118798745169,0.26997427070309066,0.6820627508274263,-0.3774955107214535,6881.948484848484,RandomForestRegressor,0.5142976529341846
cri,0.0007863788858096089,0.3591616195153479,0.5517501549620707,-0.6397370080158515,772392.0320653883,RandomForestRegressor,1.045461957540899
dova,0.0028732681261306177,0.6825422324764991,1.0608333570184556,-0.18728039353478576,112653.64,XGBRegressor,0.9767678098010888
kbwd,0.0003524844841337177,0.14890591337658907,0.5965249330095581,-0.29096373860771774,77610.38109048724,RandomForestRegressor,0.16260209343715396
dskew,0.008714314941269622,1.6205846197443947,1.3550710888187425,-0.6846774193548387,118075.50669642857,RandomForestRegressor,0.04456458182757549
ctre,0.0007116910922729419,0.28871459163395014,0.6211884000659283,-0.3123426785869282,373890.99291617476,RandomForestRegressor,0.24003270681937341
a,0.00056488594823403,0.4528162464734115,0.3143687093023377,-0.9317573611628773,3979168.802710509,RandomForestRegressor,0.8426454693095066
cers,0.0009779432194595824,0.7044173778386286,0.34985180527484216,-0.9599447513812155,555401.2178560201,RandomForestRegressor,0.2226783645098603
xlk,0.0004878213406359646,0.19778830549676255,0.6215280399491327,-0.535527566539924,8184320.644137064,RandomForestRegressor,0.3174072138463923
labu,0.000520305943341742,1.0271481464552739,0.1276515935647734,-0.9105120481927711,2201764.668896321,RandomForestRegressor,5.698424384758653
mei,0.0010663055041535013,0.5610177960824438,0.47896695777399995,-0.8535985533453888,273314.9858535052,RandomForestRegressor,0.553160802102416
cci_a,0.0006148001066842413,0.1335221369623088,1.1603291439842893,-0.0495495495495496,28616.37254901961,RandomForestRegressor,15.062306582492498
svvc,-5.902333709855113e-05,0.3353149955715539,-0.04435793550921256,-0.8141872487076393,60737.64760147601,RandomForestRegressor,0.5009502978021461
pbs,0.00030476956646812787,0.2211942709581894,0.3472148280209549,-0.6984028760018859,68527.2310177706,RandomForestRegressor,0.1954470917153051
star_f,8.05047623387105e-05,0.1517398144033151,0.13369727773248039,-0.29864972200158857,5122.974958263773,XGBRegressor,0.21377550347697852
gyen,6.607169237059206e-05,0.13735297799970084,0.12122100823635193,-0.19700884817163888,19599.37457817773,XGBRegressor,0.1045819518460409
nick,0.00030256788979085065,0.37860991825544044,0.20138698050654866,-0.8586717267552182,28296.32623888183,RandomForestRegressor,0.19061607356680443
pico,0.0001271207361623312,0.3522541055084174,0.0909412410301687,-0.8361979705943259,87349.1119144923,RandomForestRegressor,0.6252660081146384
eudv,0.00022487626504639972,0.17908633110417496,0.31643296527599496,-0.1566619736336874,3528.4426605504586,RandomForestRegressor,0.4446869712771478
basi,0.0011436849309537126,0.9465972884631239,0.30446802046968174,-0.9402985074626866,24820.26949384405,RandomForestRegressor,0.17353791369212523
