symbol,avg_daily_return,volatility,sharpe_ratio,max_drawdown,avg_volume,best_model,best_model_rmse
splk,0.0009833803383459952,0.44578007831862987,0.555906056183297,-0.6768586387434554,1776547.8256150507,RandomForestRegressor,1.7011038407508607
vvi,0.0005960203604640699,0.38451140807386996,0.3906181394963727,-0.7233546552949538,125199.89091480666,RandomForestRegressor,0.5539943655414993
ntn,0.0008770758553477454,1.0790074979447624,0.20483927680634773,-0.9692452830188679,3378.102409638554,RandomForestRegressor,1.7118316713288937
amc,-0.0002536847524058595,0.3616123257684202,-0.1767875513381063,-0.6801488761594603,737710.0986500519,RandomForestRegressor,0.5901931062475874
dnb,0.0003440855945441809,0.24132839242875256,0.35930115372037247,-0.4387926685723894,409257.0386670858,RandomForestRegressor,1.3980970089667444
kss,0.0007692915618683009,0.35400351809857555,0.5476258389523386,-0.6833388591547072,3490866.4848390124,RandomForestRegressor,0.8189169336954844
teva,0.0006910200886419534,0.3565578254581956,0.4883837905226087,-0.8350663846786511,5390736.201677027,RandomForestRegressor,0.5188975784690357
kop,0.0008020190240022488,0.4817107731459707,0.41956461286640684,-0.8121429043413141,172559.7156430268,RandomForestRegressor,0.866289874550108
issc,0.00026852840018977637,0.5958592511869562,0.11356567295552797,-0.8902954352827219,105992.63739734681,RandomForestRegressor,0.2945505004219697
jjm,-4.735453678745634e-05,0.2748257971301245,-0.04342148151684903,-0.6899650104968509,9104.948740225891,RandomForestRegressor,0.6157472013759606
tdw-ws-b,0.01656772721402327,0.6143360562394282,6.796064166396079,-0.050000000000000044,8245.0,ElasticNet,0.020615528128088294
oncs,0.00011956854255459192,0.9561437320095434,0.031513329758936726,-0.9763271276595744,178294.98356664638,RandomForestRegressor,0.5882293967711419
desp,-0.0068633449079215465,0.28236982891926343,-6.125168979334386,-0.11245353159851312,159795.22222222222,RandomForestRegressor,0.4880244000047354
nlr,-6.897248340333149e-05,0.26293547676492657,-0.066103920366664,-0.6866887417218543,19022.73450619752,RandomForestRegressor,0.8837688569814732
opk,0.0017224416287056352,0.6937596277237938,0.6256566007709955,-0.8878504672897196,1695906.3950460465,RandomForestRegressor,0.18514097933779725
bldr,0.001197992245454277,0.7631010674894517,0.39561476024098335,-0.9678510998307953,463624.2963560142,RandomForestRegressor,0.39163566082341944
