symbol,avg_daily_return,volatility,sharpe_ratio,max_drawdown,avg_volume,best_model,best_model_rmse
snna,-0.002657181510680857,0.5161188098232349,-1.2973945687445692,-0.3072243346007605,68108.51785714286,RandomForestRegressor,0.6004882369599511
idcc,0.0009423835170905442,0.4758075633020547,0.49911070067639607,-0.7001047330741309,703634.7742138365,RandomForestRegressor,1.1623807610029706
unp,0.0005095282820363099,0.28257182289547755,0.4544017367246319,-0.6750511665984446,4290676.427117221,RandomForestRegressor,0.5169321652944656
bml_j,0.0002498508655688331,0.1979545219701452,0.3180650661410085,-0.38989556872706743,26922.89549749861,RandomForestRegressor,0.2728127920340088
macq,0.0003594508993851402,0.08248709000027928,1.0981309517010318,-0.018867924528301994,9896.953488372093,ElasticNet,0.04208781562470029
gthx,0.0029082827237441487,0.640645637345754,1.1439822636113406,-0.31153846153846154,82022.68571428572,RandomForestRegressor,0.9277093197250715
schw_b,-6.298841707951496e-05,0.07152865011249417,-0.2219122139041341,-0.08339483394833958,34351.86217457887,RandomForestRegressor,0.10965348572457424
rfta,0.00018491618617451054,0.17655467987692192,0.2639345439523961,-0.2305572422812836,12643.597977243995,RandomForestRegressor,0.2043960162232077
xent,0.0014932195720968417,0.6038104442911923,0.623194473905017,-0.7433927473878303,272845.77395577397,RandomForestRegressor,0.6194286547584718
mcs,0.0006107873967006669,0.4395255866560296,0.35019218139176006,-0.7409904745104956,100096.40930524992,RandomForestRegressor,0.36690655637169767
stba,0.00034424120591702536,0.364289596326699,0.23813137889695077,-0.731449292735555,110770.39547312167,RandomForestRegressor,0.5130713642130442
rytm,-0.008210941899636575,1.2112582795986828,-1.7082709720621894,-0.15025106218617224,186816.57142857142,SVR,2.378630284123566
fwona,0.0011777140831170266,0.4290869447425918,0.6916638983820184,-0.9029472218538656,2114611.3630041727,RandomForestRegressor,0.39012220829737965
wafdw,0.004261843085614444,1.1541757670218136,0.9305207129292828,-0.646341463414634,4174.261363636364,RandomForestRegressor,0.4575664644643809
tkc,0.00028146564722258824,0.38930089835112175,0.1821967105663317,-0.759126665596404,798583.0983967306,RandomForestRegressor,0.29957268552651906
manu,0.0004733770033810041,0.2673558067601993,0.4461881950408104,-0.3154166666666667,78228.6239447429,RandomForestRegressor,0.27564633365609287
sb_b,0.0005662409382317931,0.4264731413647738,0.3345878147865894,-0.5077994850825382,3343.992657856094,RandomForestRegressor,0.5206626968326112
dtys,-0.0003250676119824948,0.3459420429676034,-0.2367941101257242,-0.8193902871322226,42117.00609080842,RandomForestRegressor,0.5882121173567282
nspr,-0.003994093822638395,1.2012941806113315,-0.837856088500044,-0.9996740540540541,96486.81898066784,XGBRegressor,16.542050473266684
wpg,-0.0005616655756956563,0.30001420066125156,-0.4717767517782235,-0.582378019895784,2214306.482961222,RandomForestRegressor,0.1938562905695715
bll,0.0006541187110846022,0.28076476952241425,0.5871032732265945,-0.540198405453107,1858539.8226057773,RandomForestRegressor,0.21822825473127067
cybr,0.0011100245343575218,0.5387424697340232,0.5192205893776969,-0.5563675734199486,1114617.8767833982,RandomForestRegressor,1.9501884203809623
lmt,0.0007684162955175849,0.3125335500213102,0.6195843820838688,-0.7159802162209481,1387665.9642162584,RandomForestRegressor,0.9002314550963574
pxr,0.0004947542178434398,0.279164110521976,0.44661207582674606,-0.5495591036744634,17105.963546354636,RandomForestRegressor,0.6274686136769904
mb,0.0020632498057748714,0.45020406688906156,1.1548961666385613,-0.45444444444444443,312139.84300341294,RandomForestRegressor,0.6139290939806467
plow,0.0010183482137478452,0.3134179312521398,0.8187908995481412,-0.2605351922644479,133498.79051172707,RandomForestRegressor,0.4221290343855289
ftsl,0.0001079280711150959,0.023670348807337732,1.1490271707602768,-0.042832225730245255,90360.59768064228,RandomForestRegressor,0.07812872768821147
irdm,0.0003662855062895919,0.3828451833497421,0.2410999317723017,-0.5281385281385281,623066.9343003413,RandomForestRegressor,0.2315351115130774
usak,0.0003822472235901817,0.48836155681068444,0.19724382274026356,-0.9114484503478811,57114.80484734026,RandomForestRegressor,0.5140104038105363
cban,0.0005124579515391786,0.6136381827579543,0.2104487748911988,-0.9429434144573948,4522.521256931608,RandomForestRegressor,0.342573653965703
sgc,0.0007849871907167682,0.3948240770555675,0.5010250984080308,-0.6482622500643611,17886.733638743455,RandomForestRegressor,0.25485117786238115
hmta,0.0018073024160769075,0.43419924320293574,1.048919858753686,-0.15136363636363626,3503.690476190476,XGBRegressor,0.2031214794954581
hyb,0.0002852838452696536,0.21590206963010908,0.3329821206953679,-0.705044472478163,98090.69632191135,RandomForestRegressor,0.06717743738368342
spok,0.00044873171133479457,0.38620962848455304,0.2927953704833411,-0.7379302045728038,199170.89374410562,RandomForestRegressor,0.27246510736045065
ihd,1.0677232462332849e-05,0.19722169463959635,0.013642832678346085,-0.4783743842364532,110814.74385749386,SVR,0.11103501426379188
hqcl,0.0006121986715390073,0.9011373053878374,0.17119928817221963,-0.9825961863928693,143720.9838472834,XGBRegressor,5.678812595346735
weat,-0.0007203422247138064,0.24585801583998906,-0.7383376946555256,-0.7562130177514793,76505.87425938118,RandomForestRegressor,0.29734663841680364
wafd,0.0003737827143967545,0.3266758710429384,0.2883385409741553,-0.6330604453870625,694090.5576862622,RandomForestRegressor,0.3240391536258076
umh,0.0002563113956523739,0.2580551657157354,0.2502971468339016,-0.6933069754306693,57714.16975793776,RandomForestRegressor,0.12118296806966931
pall,0.0006000366837992973,0.2814912704832642,0.5371720553103723,-0.4839954597048808,93868.66700767263,RandomForestRegressor,1.2656636046725953
afst,0.00036224165300914254,0.16960306806605083,0.5382266818590428,-0.10766765671408485,22677.42829827916,RandomForestRegressor,0.2521122277910981
arr,7.301770179574482e-05,0.22827990655446861,0.08060482032892922,-0.5179367653019862,710959.8648194794,RandomForestRegressor,0.33463915969920943
frt,0.0005924813687268135,0.33023456320408795,0.4521189528755807,-0.6002940297019834,630002.3256837473,RandomForestRegressor,1.3338887020886478
san_b,0.0002996139599928101,0.20115851858738593,0.37533940122644505,-0.3724288840262583,34840.85102834908,RandomForestRegressor,0.2494025687015598
govni,0.00017582936998009733,0.11612300275264262,0.38156954423034145,-0.13462305544475472,55489.667692307696,RandomForestRegressor,0.17678412808246372
lptx,-0.0011832210455247568,0.6437073265901099,-0.46321005083433514,-0.4516483516483516,20895.14285714286,RandomForestRegressor,0.2751512590124168
dhr,0.0008744711500802604,0.28151532736396373,0.7827876793909674,-0.4579302665460365,2375172.8922036593,RandomForestRegressor,0.4869940122946177
cvi,0.001133933904189999,0.6331584710798883,0.4513109385846396,-0.9238429085494478,1252248.2315957022,RandomForestRegressor,0.606724080105842
dlx,0.0004444582195521677,0.33485425642556815,0.33448423956958884,-0.8725182385091373,344535.57139107614,RandomForestRegressor,0.4939859730261329
plab,0.0005836977934954019,0.6442642646196912,0.22830979776236618,-0.9870226177233964,509694.49449858535,RandomForestRegressor,0.2561346175777825
ggo,-8.623148373701145e-05,0.562251219015652,-0.03864879820051036,-0.118611111111111,393.4634146341463,RandomForestRegressor,0.581253020633444
mtsi,0.000806932591029174,0.45028901455211123,0.4515922138176409,-0.4895536562203229,331902.5910384068,RandomForestRegressor,1.2303895704539325
ras_c,0.00012089241560626672,0.2847450069539818,0.1069900717792137,-0.596359319351009,6546.6997716894975,RandomForestRegressor,0.358009439314925
sgy,0.00018590121805375187,0.8510429699412321,0.05504669987789272,-0.9958770408468393,61499.78120088023,RandomForestRegressor,32.39619697735172
ge,0.0003841349569824476,0.2581399020651002,0.3749982408189043,-0.8884218411852838,24262102.51830745,RandomForestRegressor,0.3103879575896924
gblil,0.0003705226565578466,0.05220036393041832,1.788717595475758,-0.017677974199713398,24740.527559055117,RandomForestRegressor,0.0894453326840581
vigi,0.0005276719236330936,0.11139773455021186,1.1936806910162312,-0.10856852720778765,56925.86797066015,RandomForestRegressor,0.35724195416702326
hk,-0.001002044908331107,0.9911358943442728,-0.2547736575179744,-0.9982680936234771,397531.89197530865,RandomForestRegressor,33.018265960936866
hjv,1.0606544027507963e-06,0.274694223348451,0.0009730270488948305,-0.39289328016189506,7805.661781946073,SVR,0.24176350390912274
ocsi,-9.190489281289716e-06,0.21399635895916164,-0.010822629460377814,-0.4524078506462422,192812.50931098696,RandomForestRegressor,0.10573271864265808
vidi,0.000257129395969032,0.14735703802581415,0.43972523234923433,-0.28471037452270687,80106.95963673058,RandomForestRegressor,0.21860107309432325
ipci,0.0002589036226851443,1.1683397549015802,0.05584309927222534,-0.9990709402176886,112684.51338582677,XGBRegressor,16.622044310083275
hwbk,0.00042527327322503704,0.45529928837635664,0.23538113849218692,-0.8338311291963377,3908.764705882353,RandomForestRegressor,0.31495432078204
voya,0.0004543482295177988,0.2575260342721012,0.44459875352838873,-0.5137454181939354,1722992.5227070348,RandomForestRegressor,0.6048669823074966
geos,0.000799271594548034,0.5829659033380534,0.3455029542427735,-0.9242424242424242,117664.29807994964,RandomForestRegressor,1.1925008429167805
rlje,0.0016335706611260495,1.5895266214988137,0.2589826436600337,-0.9621621621621621,23402.25,RandomForestRegressor,0.43805444046038167
uaa,0.0009162630983341884,0.49246221925213796,0.4688650047730805,-0.8162503725782414,7298367.7927236315,RandomForestRegressor,0.5415598931571617
gcp,0.0011053795224440306,0.29131073577297584,0.9562148093058253,-0.18649045521292218,468008.5081967213,RandomForestRegressor,0.5998802569466821
wynn,0.0009261230999776923,0.5131061188064168,0.45484357453633995,-0.9065854552115772,2844499.2162841875,RandomForestRegressor,2.1852040650424356
sgol,0.00013858145439895665,0.16595874086909768,0.21042896761962493,-0.45513024986709194,81740.4379597842,RandomForestRegressor,1.4777656957784684
amgp,-0.001977719359244583,0.23820976880307065,-2.092211755352707,-0.21154617132166254,356903.06140350876,XGBRegressor,0.2970565586499326
obci,0.0021100345527783233,1.1301269037501682,0.47050353861647765,-0.9021501156642432,38034.68421052631,RandomForestRegressor,0.16032778812253365
nvmi,0.0015226538385420191,0.6523718868908471,0.5881748969001631,-0.8708609271523179,90725.73675710594,RandomForestRegressor,0.22705220568078363
bgb,0.00015092071432575976,0.0994064631420188,0.382591018812895,-0.24287055086275366,211657.9716758458,RandomForestRegressor,0.08215676189336579
rusl,-0.0002092942442908601,0.9630260195758846,-0.054767107522727496,-0.9933461292386436,247140.15432482888,RandomForestRegressor,22.76330603710719
moat,0.0006267962009024842,0.1345673443968709,1.1737813756774926,-0.14574216344127844,119006.50545454545,RandomForestRegressor,0.2855693226526904
yoga,-0.006835004680274369,0.6177667355266659,-2.788141672860909,-0.4009779951100244,64605.822222222225,SVR,0.11907742063790816
ampe,0.0005290226173634492,0.8794336288369267,0.151590404556055,-0.963696682464455,463496.3653846154,RandomForestRegressor,0.4246416370220517
vpg,0.0006319624146439309,0.33062081173979874,0.48168331464749176,-0.479920674268716,46783.92178164041,RandomForestRegressor,0.30007687198993005
rbin,0.00013940505634703183,0.06918007856990971,0.5078062200225956,-0.0070367474589523304,1078.0,SVR,0.125000000000001
mcbc,0.0003489062550703259,0.5081980405914054,0.1730120332132762,-0.954028563729453,57708.99685633449,RandomForestRegressor,0.26831020750491136
sito,0.0025288822710176012,0.8889328784827872,0.7169026455452175,-0.7233333333333334,130275.79128856624,RandomForestRegressor,0.19135420624801877
mcr,0.00020974264708507415,0.1251021312668158,0.4224959761293761,-0.3163637079780216,193556.24237661113,RandomForestRegressor,0.03776386962318203
wrb,0.0005143052973506623,0.2510754264612405,0.516199202602468,-0.5514158785533237,922368.4347689406,RandomForestRegressor,0.4768186409940073
hes_a,-0.00010425770947544213,0.3024409754406059,-0.08686965365567989,-0.38712499999999994,100962.23150357995,RandomForestRegressor,1.3038995429438296
rndm,0.00040418525691043145,0.07624685367038947,1.3358542659575223,-0.01788694508256261,3660.7608695652175,RandomForestRegressor,0.3432898097314418
infi,0.0006214964477784811,0.7712145006190099,0.20307852706927793,-0.9814533839089639,409641.556428796,RandomForestRegressor,0.47299561224626935
fcau,0.0013003756226260062,0.5232523580734316,0.6262650360684393,-0.6213112528844849,4801606.546439628,RandomForestRegressor,0.24713446871421374
pmpt,0.0008065533824691848,0.11315471290741969,1.79622613287464,-0.06774220100419781,2921.1497326203207,XGBRegressor,0.1885355066588652
efav,0.0003878064069565136,0.11423513149412523,0.8554917675047038,-0.11285584825474193,433378.9966555184,RandomForestRegressor,0.42935528316372545
cwi,0.00019930135492300064,0.24885634125775322,0.20181901408160888,-0.6234236151758634,143631.23284132843,RandomForestRegressor,0.4334031235105582
cwb,0.00041698842113069024,0.1049201092026401,1.0015342428016631,-0.17094534335584155,560716.5140186916,RandomForestRegressor,0.2565380991170673
quot,0.00023351315391268465,0.6246187736700671,0.09420996817024828,-0.8266489890619821,547791.9406593407,XGBRegressor,0.577128417886821
vxx,-0.0029417673372310635,0.6134253501979733,-1.2085013583852982,-0.9997202629628834,3506991.3307481753,RandomForestRegressor,865.7996376263796
rhi,0.0009197644416405087,0.38816860820297505,0.5971133017851075,-0.6878816133786507,1070328.7999065712,RandomForestRegressor,0.5686783660352266
wex,0.000893949832212744,0.37319687812302554,0.6036367690175285,-0.7895639392454679,294243.53976736875,RandomForestRegressor,1.2495291901025116
crvl,0.0009752676139790881,0.4127839054081526,0.5953900709372867,-0.671187833949856,84399.80855077019,RandomForestRegressor,0.5393813464141964
agnc,0.000599760048304634,0.2660097113539551,0.5681729866307778,-0.3730238460318299,6480539.007166948,RandomForestRegressor,0.1897947958738374
cvm,0.00017406974428764628,0.9362717678083747,0.04685132786089173,-0.9967046632124352,22912.169757937754,RandomForestRegressor,10.978996865865474
cccr,0.005229053913526919,1.4980852328262502,0.8796038818984973,-0.8488969477183439,152975.6381260097,RandomForestRegressor,0.09844320111314576
sid,0.0007062143764562951,0.6239346635783616,0.285231825150287,-0.9607653445125228,6828582.444199937,XGBRegressor,0.22345797331883394
adus,0.0011825092842587118,0.49311825118855085,0.6043019882451152,-0.7037037037037037,59569.694805194806,RandomForestRegressor,0.6295753182289735
rfp,-0.0001962557071523072,0.4717595011111996,-0.10483400564459203,-0.8716666666666667,381793.64410735125,RandomForestRegressor,0.3508222847554722
nm_g,0.0010284066004504185,0.8291114385493001,0.31257374010779077,-0.9,14770.305010893246,RandomForestRegressor,0.4965200333456058
aal,0.0008122434782813812,0.3591407560760689,0.5699307390318968,-0.5412854170885726,9980659.477812178,RandomForestRegressor,0.9673764195780622
gqre,0.00040003202603159103,0.1185474756418773,0.850360330442584,-0.12762567951518333,11707.386315789474,RandomForestRegressor,0.4809774357067682
blbd,0.0010062798514321929,0.25052001499485294,1.0122246023581094,-0.3684992570579495,49488.44025157233,RandomForestRegressor,0.2188479626095803
aes,0.0006940861227278124,0.5075427890316753,0.34462060481858764,-0.986545681076739,3954183.2648656806,RandomForestRegressor,0.49247033314779226
ndrm,0.004305041290605023,1.3048557378070293,0.8314102270460365,-0.5270322831583042,312810.2220670391,RandomForestRegressor,0.8247372931683496
itcb,0.0004808711573088067,0.3271465317894044,0.3704136216239235,-0.5670700791393868,47168.66677807487,RandomForestRegressor,0.23000984259374654
hbhcl,0.0003369799682535005,0.10874133042402989,0.7809261820574209,-0.10246408156959674,21953.957878315134,SVR,0.17126709084699843
vym,0.00031232566097784783,0.1884987325971542,0.41754162206821066,-0.5880370313628505,477834.4353369763,RandomForestRegressor,0.46954871081095156
cuk,0.00031967814262314826,0.32293001189102905,0.2494623880552097,-0.742329424630901,227112.34706067274,RandomForestRegressor,0.6848189464671729
pump,0.0014050200485791642,0.403978794213683,0.876444648366043,-0.24693877551020404,1012492.5102040817,XGBRegressor,0.40627405024120716
kim,0.0003600996586138144,0.43658011776557953,0.20785443559618663,-0.8695043905343057,4592779.903803836,RandomForestRegressor,0.4247115868081763
hys,0.00020142262094304705,0.047363197960460075,1.071686513229581,-0.12696059996017972,330732.2955974843,RandomForestRegressor,0.28520360035260345
tse,0.0017439426860145935,0.3738910102357835,1.175405518839665,-0.36177872920112863,468642.6109134045,RandomForestRegressor,0.9943286728573544
dtus,-0.00024991731856578665,0.15916234025448056,-0.39569136881175837,-0.4932787843366452,6151.479801559178,RandomForestRegressor,0.34705576732373583
wfc_l,0.0002447683453895872,0.09885975571082094,0.6239305629947502,-0.1712593290646114,9948.23927765237,RandomForestRegressor,7.144291086175042
smez,0.000204413852060774,0.17982286323092658,0.2864612974889824,-0.2515303179712356,6485.155778894472,RandomForestRegressor,0.5672408419555873
ijk,0.00046634141128649775,0.21061013869110914,0.5579885012874665,-0.5457136765085457,215184.42313737818,RandomForestRegressor,1.264115615763253
epix,-0.004642262165139195,1.1692287639765584,-1.0005313773126876,-0.9642857142857143,47624.3025404157,RandomForestRegressor,0.17430212796799827
fdm,0.000436616652592094,0.25120539724052865,0.43799774074064457,-0.6400106618551628,21634.13216296787,RandomForestRegressor,0.3448721124207084
dbjp,0.000713040964940527,0.23065749180136086,0.7790179359088681,-0.2946578646074396,378015.39789473685,RandomForestRegressor,0.5550257357216255
vicl,-0.00017491988748928448,0.6305914248455022,-0.06990233281097892,-0.9775838926174497,62705.898773970446,RandomForestRegressor,1.2474345807599663
fab,0.0003781880573687344,0.2443213603113412,0.3900739187743347,-0.6409521788341822,13828.289924332936,RandomForestRegressor,0.43667102794979595
cza,0.0004850952160863641,0.2072104601468705,0.5899508855253609,-0.5386028708133972,8627.101340033501,RandomForestRegressor,0.41552041521814925
qts,0.0012686060260478382,0.24471823136451631,1.306354319339076,-0.23796316438256837,347614.6630434783,RandomForestRegressor,0.6635400841808885
asgn,0.0013562408061408636,0.5415467209065923,0.6311047042725011,-0.8972449739389426,280988.50990254636,RandomForestRegressor,0.4934729026288377
dfen,0.003312952000672568,0.30808467119840244,2.7098521355249314,-0.07999999999999996,38853.649122807015,XGBRegressor,0.7404544266834315
spyv,0.0003037025705255085,0.19180515726694664,0.3990145461308559,-0.6042400082832884,59142.043423536816,RandomForestRegressor,0.18539728205077022
wgl,0.0004941637388884007,0.21920158396572717,0.5681038428050206,-0.3101454416459738,389052.42596667714,RandomForestRegressor,0.49303801583800444
dalt,0.0021588571985941994,0.08986230144926788,6.054062774620498,-0.003917727717923647,8204.1,SVR,0.10911558526212294
comg,0.0035870775497224717,0.1554598233057824,5.814644088151619,-0.010485436893203914,1717.8333333333333,RandomForestRegressor,0.16227415428911898
wyde,-0.000266930679219356,0.07279489675458162,-0.9240555885401961,-0.19334822536609575,1403.5625,RandomForestRegressor,0.20432286396270144
bdj,9.795188889039838e-05,0.22058243028221805,0.11190318271858414,-0.6676316129309974,467379.12765957444,RandomForestRegressor,0.08174430011328869
pick,2.1260544899695372e-05,0.27005782091937813,0.01983892670274743,-0.6721733375818035,78026.37154989384,RandomForestRegressor,0.5029477947639786
wso-b,0.01846139787238163,0.2520804091434657,18.455509016539395,-6.001320290460743e-05,208.5,ElasticNet,4.7549999999999955
